timestamp,actual_filt_ntu,predicted_filt_ntu,residual_ntu
2026-03-31 05:00:00,0.04,0.042343091224268194,-0.002343091224268193
2026-03-31 07:00:00,0.04,0.04275996338924098,-0.002759963389240977
2026-03-31 09:00:00,0.04,0.042819427924977775,-0.0028194279249777743
2026-03-31 11:00:00,0.04,0.04274904580086996,-0.002749045800869959
2026-03-31 13:00:00,0.04,0.04242575224043738,-0.0024257522404373816
2026-03-31 15:00:00,0.04,0.04282446544263242,-0.002824465442632422
2026-03-31 17:00:00,0.04,0.043079500501820044,-0.0030795005018200428
2026-03-31 19:00:00,0.04,0.042710167219798284,-0.002710167219798283
2026-03-31 21:00:00,0.04,0.042824447588101895,-0.0028244475881018943
2026-03-31 23:00:00,0.04,0.042756104487324115,-0.002756104487324114
2026-04-01 01:00:00,0.04,0.042914922111340445,-0.002914922111340444
2026-04-01 03:00:00,0.04,0.04275610448732417,-0.0027561044873241694
2026-04-01 05:00:00,0.04,0.04624154547425062,-0.006241545474250619
